N_100	N_10	T_12	T_13	N_14	N_15	T_16	N_17	T_18	T_20	N_21	T_23	N_25	T_26	N_27	N_28	T_29	N_2	T_30	T_31	N_32	N_33	N_34	N_35	N_36	N_37	N_38	T_39	T_3	T_40	T_41	N_42	T_43	N_44	T_45	T_49	N_4	T_51	N_53	T_54	T_56	N_57	T_59	T_5	N_60	T_61	N_62	N_63	T_66	T_67	T_69	T_6	T_70	N_71	N_72	N_74	T_75	T_79	N_7	N_80	T_82	T_83	N_84	T_85	N_86	T_87	T_88	N_89	N_90	N_91	T_92	T_93	T_94	N_95	N_97	T_98	N_99	N_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	N_vs_T_logFC	N_vs_T_AveExpr	N_vs_T_t	N_vs_T_P.Value	N_vs_T_adj.P.Val	N_vs_T_B	N_vs_T_-log(P.Value)	N_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	N_vs_T_Valid	N_vs_T_Significant
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	N	N	N	N	N	N	N	N	N	N	T	T	T	T	T	T	T	T
#!{C:Experiments}N	N	T	T	N	N	T	N	T	T	N	T	N	T	N	N	T	N	T	T	N	N	N	N	N	N	N	T	T	T	T	N	T	N	T	T	N	T	N	T	T	N	T	T	N	T	N	N	T	T	T	T	T	N	N	N	T	T	N	N	T	T	N	T	N	T	T	N	N	N	T	T	T	N	N	T	N	N																				
25.452720642089844	25.63238525390625	25.64137840270996	25.069992065429688	25.21676254272461	25.372671127319336	25.33177375793457	25.935768127441406	25.573678970336914	24.988075256347656	24.779802322387695	25.199787139892578	25.234399795532227	24.480966567993164	25.508840560913086	25.417774200439453	25.337203979492188	25.11457061767578	25.064149856567383	24.680774688720703	24.928165435791016	25.150981903076172	25.396526336669922	25.104103088378906	25.47420310974121	25.142688751220703	25.37159538269043	25.48769187927246	25.239809036254883	25.004243850708008	24.869752883911133	25.492565155029297	25.83407974243164	25.59538459777832	24.657855987548828	24.988847732543945	25.054410934448242	25.73836326599121	25.712318420410156	24.750595092773438	25.17646026611328	24.745996475219727	25.578622817993164	25.390932083129883	24.94330406188965	25.9746036529541	25.354249954223633	25.262344360351562	24.864360809326172	26.060218811035156	24.941225051879883	25.396787643432617	25.662141799926758	24.795515060424805	25.390033721923828	25.717205047607422	25.228364944458008	24.99525260925293	24.651966094970703	25.48997688293457	25.403949737548828	24.545835494995117	26.148035049438477	26.282817840576172	25.811124801635742	25.297882080078125	25.266935348510742	25.707326889038086	25.361373901367188	24.761573791503906	25.21646499633789	25.640478134155273	25.36488914489746	25.656185150146484	24.60249137878418	25.575841903686523	25.490312576293945	24.292818069458008	Homo sapiens	1:Experimental evidence at protein level	389	0	-0.147502168665969	25.2827814161922	-1.57684562421719	0.118721456021575	0.197150955209666	-5.18523918619922	0.925470785765706	0.705201114399625	sp|P62333|PRS10_HUMAN	P62333	PRS10_HUMAN	PSMC6	26S proteasome regulatory subunit 10B		+	
26.263813018798828	26.26407241821289	27.263790130615234	27.419042587280273	27.279502868652344	26.70186996459961	27.04755973815918	27.585371017456055	27.489044189453125	27.445648193359375	25.915502548217773	27.17597770690918	27.303604125976562	26.07907485961914	27.4916934967041	28.078140258789062	27.597566604614258	26.640596389770508	27.68514060974121	26.761262893676758	26.35616683959961	26.637144088745117	26.682138442993164	25.912689208984375	26.830904006958008	26.574787139892578	27.0341854095459	27.586851119995117	26.791868209838867	27.633420944213867	27.744319915771484	26.873489379882812	27.435813903808594	27.206270217895508	27.525508880615234	27.08299446105957	26.453330993652344	27.197084426879883	26.330078125	25.902257919311523	27.039400100708008	27.387712478637695	27.95583724975586	27.111051559448242	26.971376419067383	27.9953670501709	27.03462791442871	26.156606674194336	27.70771026611328	27.81685447692871	26.828001022338867	27.341402053833008	26.893842697143555	25.16448974609375	27.30882453918457	27.569936752319336	27.625125885009766	26.761856079101562	25.871932983398438	26.77135467529297	27.12348747253418	27.7296199798584	26.796518325805664	27.519140243530273	26.84521484375	27.225406646728516	26.454099655151367	26.87114906311035	27.027053833007812	26.60247802734375	28.08087921142578	27.371780395507812	26.606292724609375	26.60681915283203	26.809614181518555	27.415529251098633	26.099262237548828	27.234638214111328	Homo sapiens	1:Experimental evidence at protein level	266	0	0.367051691278473	27.0112049997048	3.42921118366846	0.000953841259115519	0.00437613082249509	-0.995547119354099	3.02052389576391	2.35890970343914	sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	Large ribosomal subunit protein eL8		+	+
22.45758819580078	23.231124877929688	24.823476791381836	24.651145935058594	22.92388153076172	23.12847137451172	23.334293365478516	24.738786697387695	25.270675659179688	24.462451934814453	23.13212776184082	24.585586547851562	22.564435958862305	23.24150848388672	23.934288024902344	24.47063446044922	24.303287506103516	23.61227798461914	25.153282165527344	23.596843719482422	23.380197525024414	23.706666946411133	22.872215270996094	22.899547576904297	23.800933837890625	22.44471549987793	24.597206115722656	24.86454200744629	24.647727966308594	24.935054779052734	24.651382446289062	22.97416877746582	24.83316993713379	24.956865310668945	24.44133949279785	24.62569236755371	22.942312240600586	25.40886116027832	24.600284576416016	23.53837776184082	24.297061920166016	23.34685516357422	24.896953582763672	24.142290115356445	23.26734161376953	24.426284790039062	22.87372589111328	23.45717430114746	24.7160701751709	24.414039611816406	26.38055419921875	24.876291275024414	25.614492416381836	23.27204132080078	24.62189483642578	24.987314224243164	24.614242553710938	22.5131778717041	23.474620819091797	25.219202041625977	24.928970336914062	25.10400390625	22.351564407348633	24.678997039794922	24.29446792602539	24.849689483642578	23.082225799560547	22.927345275878906	23.416423797607422	22.85740852355957	24.520328521728516	24.388757705688477	24.52129364013672	22.813756942749023	22.439672470092773	23.901586532592773	24.061750411987305	25.072956085205078	Homo sapiens	1:Experimental evidence at protein level	437	34	0.848286494045631	24.0275786769182	5.10609165184316	2.13096946873064E-06	5.74675008051921E-05	4.69097333347085	5.67142277255553	4.24057768941781	sp|P62495|ERF1_HUMAN	P62495	ERF1_HUMAN	ETF1	Eukaryotic peptide chain release factor subunit 1		+	+
26.81266212463379	26.309844970703125	27.500869750976562	27.345083236694336	26.757356643676758	26.599483489990234	26.69098472595215	27.36665153503418	27.710905075073242	27.563230514526367	26.718931198120117	27.41791534423828	26.97675323486328	26.548505783081055	27.380474090576172	27.670501708984375	27.00335693359375	26.639972686767578	27.466215133666992	26.899690628051758	26.199487686157227	26.635080337524414	26.83265495300293	26.426904678344727	27.063615798950195	26.446056365966797	27.068696975708008	27.31536102294922	27.202899932861328	27.17574119567871	27.7264461517334	26.719011306762695	27.222902297973633	27.380714416503906	27.352598190307617	27.368989944458008	26.834749221801758	27.06471824645996	26.517715454101562	26.65457534790039	27.246688842773438	27.222505569458008	27.660133361816406	27.15789222717285	26.82412338256836	27.61509132385254	26.707189559936523	26.47810935974121	27.535810470581055	27.81446075439453	27.15137481689453	27.532438278198242	26.96894645690918	26.521028518676758	27.470476150512695	27.40532684326172	27.628232955932617	26.74001121520996	26.435993194580078	26.842267990112305	27.214786529541016	27.368261337280273	26.881200790405273	27.285205841064453	26.9105281829834	27.470386505126953	26.608749389648438	26.94815444946289	26.85393714904785	26.437833786010742	27.90037727355957	27.128520965576172	26.677785873413086	26.80638313293457	26.855863571166992	27.5865421295166	26.41600227355957	27.2702693939209	Homo sapiens	1:Experimental evidence at protein level	263	0	0.28764750259997	27.0525091792699	3.77158226307428	0.00030693266056129	0.00187519896158661	0.0458860906271159	3.51295689603594	2.72695264615759	sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	Small ribosomal subunit protein eS4, X isoform		+	+
31.385000228881836	30.450950622558594	31.13157081604004	30.964372634887695	29.517908096313477	29.72872543334961	31.379701614379883	29.697357177734375	31.3489990234375	31.510543823242188	31.87640953063965	31.0911922454834	30.902116775512695	30.518707275390625	30.799850463867188	29.855409622192383	31.612560272216797	29.346454620361328	31.221500396728516	31.702131271362305	30.87619972229004	30.49018096923828	31.230194091796875	31.26133155822754	31.511293411254883	31.923208236694336	32.06620407104492	32.14276123046875	31.913360595703125	32.27429962158203	32.74186706542969	31.316186904907227	32.09707260131836	32.0400276184082	31.76785659790039	32.3380126953125	28.380802154541016	31.496675491333008	32.34382629394531	31.969236373901367	32.46021270751953	32.936119079589844	31.601354598999023	30.438751220703125	32.31733322143555	32.53502655029297	31.137266159057617	31.447769165039062	32.24461364746094	32.03266143798828	32.008331298828125	31.088781356811523	31.88553810119629	31.974876403808594	33.25379180908203	32.08761215209961	32.260894775390625	30.963777542114258	29.024492263793945	32.541343688964844	31.807165145874023	32.27239227294922	32.22153854370117	31.431663513183594	31.558786392211914	32.5731201171875	31.678354263305664	31.651500701904297	32.3608283996582	31.788780212402344	31.528562545776367	31.991697311401367	30.936952590942383	31.943586349487305	31.866619110107422	31.91231346130371	31.430295944213867	33.214508056640625	Homo sapiens	1:Experimental evidence at protein level	377	0	0.221422336773404	31.5194755644645	1.1394758329427	0.257856910259056	0.365774071629909	-5.75630066179095	0.588621225524811	0.436787083296877	sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	Actin, aortic smooth muscle		+	
25.916017532348633	25.626445770263672	27.042497634887695	27.231990814208984	24.687238693237305	26.31504249572754	26.49220848083496	27.333484649658203	27.156641006469727	27.346050262451172	26.01692771911621	27.511594772338867	26.785593032836914	25.931028366088867	27.30934715270996	27.77025032043457	27.557676315307617	25.552785873413086	27.481327056884766	26.457178115844727	25.857114791870117	26.031814575195312	26.573604583740234	25.60616111755371	27.08312225341797	26.09586524963379	26.782554626464844	27.50688362121582	26.40553092956543	26.985013961791992	27.917043685913086	26.371662139892578	27.64337730407715	26.650894165039062	27.56849479675293	27.406938552856445	26.095361709594727	27.17708396911621	25.458187103271484	25.57575225830078	27.514793395996094	27.222686767578125	27.711355209350586	26.89360809326172	26.235939025878906	28.13888931274414	26.860923767089844	25.84851837158203	27.9379825592041	27.7697696685791	26.99274444580078	27.469566345214844	26.644073486328125	25.42611312866211	26.99273109436035	27.460865020751953	26.149263381958008	25.572555541992188	23.47128677368164	27.084569931030273	27.458784103393555	27.83327865600586	25.59632682800293	27.285764694213867	26.76251792907715	27.189451217651367	25.959613800048828	26.816923141479492	27.05057716369629	26.004024505615234	28.01668357849121	27.349218368530273	25.80254364013672	26.55653953552246	26.787853240966797	27.623519897460938	25.982173919677734	27.21681022644043	Homo sapiens	1:Experimental evidence at protein level	156	1	0.640404388189584	26.7267801706122	4.36827925250892	3.67070824992082E-05	0.000384491135330689	2.0186933511459	4.43525013210856	3.41511366866189	sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	Large ribosomal subunit protein uL23		+	+
25.494417190551758	25.605695724487305	26.7299861907959	26.484535217285156	25.47269058227539	26.05553436279297	26.30765724182129	26.51336097717285	27.08065414428711	27.100553512573242	26.182798385620117	27.551374435424805	26.243457794189453	25.683467864990234	26.855541229248047	27.026256561279297	26.356176376342773	26.22977066040039	26.37594223022461	26.02201271057129	25.4263973236084	25.861751556396484	25.751636505126953	25.330286026000977	26.548583984375	25.73220443725586	25.731008529663086	26.591299057006836	25.961750030517578	26.55928611755371	26.88283348083496	25.798274993896484	26.760042190551758	26.425827026367188	26.34291648864746	26.795761108398438	26.208528518676758	27.063047409057617	25.932832717895508	25.519641876220703	26.868017196655273	26.582624435424805	27.455102920532227	25.862350463867188	25.995887756347656	27.01537322998047	25.464693069458008	25.58845329284668	26.676353454589844	26.7674617767334	26.659290313720703	27.659143447875977	25.573183059692383	25.877025604248047	26.7997989654541	26.498394012451172	28.516258239746094	25.833642959594727	24.766874313354492	26.450950622558594	26.58005714416504	26.63854217529297	25.40790367126465	26.41085433959961	26.172456741333008	26.590503692626953	26.219532012939453	25.940488815307617	25.911989212036133	25.535179138183594	26.98885726928711	26.508407592773438	25.0736083984375	25.870267868041992	25.859838485717773	26.83637046813965	25.665206909179688	26.980571746826172	Homo sapiens	1:Experimental evidence at protein level	249	0	0.451821814034314	26.289061699192	3.84359889119616	0.000239823096510551	0.00152271240044713	0.273775907257479	3.62010899386412	2.81738211550406	sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	Small ribosomal subunit protein eS6		+	+
31.53502082824707	32.57255554199219	32.77918243408203	32.18614959716797	31.660959243774414	32.71051025390625	32.941131591796875	32.8376579284668	32.430057525634766	32.11949920654297	32.32754135131836	32.200164794921875	32.30390930175781	32.9866943359375	31.97661018371582	32.59608840942383	31.518430709838867	31.542123794555664	32.4810791015625	32.81382751464844	32.21937942504883	32.14345932006836	31.81615447998047	30.944032669067383	32.25531768798828	31.27853012084961	31.545862197875977	31.497140884399414	32.47279357910156	30.558773040771484	32.10599899291992	32.26980209350586	32.192138671875	31.643465042114258	32.30077362060547	31.39937973022461	32.334228515625	31.523944854736328	30.35589027404785	32.00080871582031	31.919113159179688	31.22525978088379	31.93134117126465	33.146728515625	30.760944366455078	32.15357208251953	31.54067611694336	31.841630935668945	31.706331253051758	32.3571891784668	32.575504302978516	32.31704330444336	32.13243103027344	31.565292358398438	31.389650344848633	32.2221794128418	30.73628807067871	31.830486297607422	31.648408889770508	32.40984344482422	32.352787017822266	31.923404693603516	31.656099319458008	32.03268051147461	31.523775100708008	31.705448150634766	31.422286987304688	31.8803653717041	31.206464767456055	32.61273193359375	32.81819534301758	32.27572250366211	32.005619049072266	31.664447784423828	31.241992950439453	32.413414001464844	31.901737213134766	33.58549499511719	Homo sapiens	1:Experimental evidence at protein level	103	0	0.071958903831657	31.9868565023064	0.536832171919898	0.592852285989478	0.692158777219453	-6.24858263185858	0.227053501190421	0.15979426947302	sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	Histone H4		+	
22.722793579101562	23.538450241088867	25.450315475463867	25.639291763305664	22.710918426513672	25.994794845581055	25.879173278808594	24.731351852416992	26.273536682128906	26.47113037109375	24.908262252807617	26.337919235229492	25.38331413269043	25.647579193115234	26.032583236694336	26.453706741333008	25.011947631835938	22.055395126342773	25.62881088256836	25.939958572387695	26.105545043945312	25.3172607421875	25.7884521484375	25.403724670410156	25.802831649780273	25.761371612548828	25.710874557495117	24.873306274414062	22.566471099853516	25.603113174438477	25.260971069335938	25.055450439453125	26.06386947631836	25.55516242980957	26.041316986083984	25.45136070251465	22.846466064453125	25.898170471191406	22.457355499267578	24.151105880737305	25.7305850982666	25.512752532958984	25.896862030029297	25.954832077026367	24.467144012451172	25.92936897277832	25.584367752075195	24.174917221069336	25.69188117980957	25.30351448059082	26.27196502685547	26.14530372619629	26.115184783935547	25.774389266967773	26.013931274414062	26.275440216064453	25.26738166809082	22.50971794128418	23.747825622558594	26.085901260375977	25.54046630859375	25.792570114135742	24.940847396850586	26.24126625061035	25.481082916259766	25.047983169555664	25.733238220214844	25.001358032226562	25.448089599609375	25.519678115844727	25.75853729248047	26.00098419189453	25.576810836791992	24.905048370361328	25.401208877563477	25.563886642456055	25.44940948486328	25.069499969482422	Homo sapiens	1:Experimental evidence at protein level	205	10	0.40619531291032	25.2721610921358	1.91827776650588	0.0585926427292086	0.113275036100055	-4.61996205272389	1.2321569133796	0.945865790741783	sp|P62820|RAB1A_HUMAN	P62820	RAB1A_HUMAN	RAB1A	Ras-related protein Rab-1A		+	
25.464378356933594	25.968313217163086	27.338802337646484	27.14206886291504	25.91427230834961	25.92544174194336	26.484668731689453	27.459318161010742	27.576217651367188	27.352890014648438	25.339323043823242	27.40559196472168	26.77742576599121	26.04134178161621	26.95012092590332	26.75608253479004	27.405250549316406	26.600191116333008	27.886098861694336	25.916736602783203	24.981590270996094	26.054956436157227	26.281312942504883	25.59265899658203	27.180809020996094	25.53269386291504	26.932178497314453	26.935935974121094	26.911561965942383	26.63220977783203	26.947467803955078	26.155675888061523	27.57362937927246	26.710115432739258	26.591257095336914	26.57615089416504	25.982933044433594	27.203678131103516	25.77784538269043	25.001493453979492	26.299118041992188	25.751712799072266	27.945310592651367	26.46983528137207	24.84910011291504	27.649202346801758	27.426666259765625	25.909290313720703	27.047800064086914	27.115737915039062	27.010862350463867	27.42403221130371	27.676803588867188	24.59389877319336	27.465229034423828	27.8914737701416	26.937782287597656	24.883617401123047	24.49039649963379	26.26007652282715	27.26849365234375	27.074495315551758	26.406774520874023	27.397192001342773	26.999677658081055	26.593347549438477	26.030357360839844	26.41931915283203	25.84447479248047	25.525793075561523	28.254384994506836	27.5458984375	25.558626174926758	25.731441497802734	25.566097259521484	26.523052215576172	25.73881721496582	27.053163528442383	Homo sapiens	1:Experimental evidence at protein level	216	0	0.612995008321914	26.5328988932424	4.11688845279961	9.1755825135328E-05	0.000773251362731355	1.1647229959819	4.0373663549361	3.11167930594983	sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	GTP-binding nuclear protein Ran		+	+
25.507328033447266	26.224895477294922	26.66819190979004	26.21580696105957	22.65183448791504	24.991519927978516	25.525800704956055	26.29873275756836	25.751434326171875	26.287717819213867	25.992910385131836	26.052568435668945	25.720909118652344	24.763856887817383	25.55596923828125	26.61703109741211	26.881336212158203	23.177993774414062	26.975902557373047	25.70785903930664	25.129234313964844	25.669967651367188	26.01792335510254	25.195966720581055	26.13958168029785	25.38741683959961	25.645557403564453	26.620725631713867	25.448400497436523	26.427648544311523	26.39596939086914	25.315439224243164	26.08777618408203	25.850828170776367	26.527132034301758	26.328901290893555	24.704776763916016	27.117103576660156	23.89044761657715	25.572416305541992	26.37176513671875	25.734649658203125	27.135108947753906	25.9581356048584	25.1148681640625	26.755159378051758	25.67290496826172	25.288711547851562	26.059743881225586	27.004528045654297	25.478775024414062	26.41937828063965	26.58722686767578	25.312744140625	26.802322387695312	26.351268768310547	25.19420623779297	25.68335723876953	23.186397552490234	25.894058227539062	26.40239143371582	25.805639266967773	25.685379028320312	26.559776306152344	26.594562530517578	25.917564392089844	25.91196632385254	26.06097412109375	26.20549964904785	24.926406860351562	26.628387451171875	26.972761154174805	25.06264877319336	25.433456420898438	25.761537551879883	26.627851486206055	24.704172134399414	26.46781349182129	Homo sapiens	1:Experimental evidence at protein level	140	3	0.609375232198953	25.8268918153157	3.92179505135962	0.000182893137473798	0.00122856477129138	0.524537237481311	3.73780258983892	2.91060194209566	sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	Large ribosomal subunit protein uL14		+	+
22.891620635986328	22.89664649963379	25.52880096435547	25.641250610351562	22.79224967956543	23.601938247680664	23.22116470336914	24.695039749145508	25.07125473022461	25.18505859375	22.292903900146484	25.743305206298828	25.155366897583008	23.291305541992188	24.46480941772461	22.293058395385742	26.151521682739258	23.726694107055664	25.627071380615234	23.65542984008789	24.537200927734375	23.132854461669922	23.145366668701172	23.381059646606445	25.679561614990234	24.26283073425293	25.35272979736328	24.958606719970703	24.63054656982422	25.83465003967285	24.595579147338867	22.197370529174805	25.65573501586914	24.39466094970703	24.595680236816406	24.895000457763672	23.56543731689453	26.274822235107422	22.60227394104004	23.06641960144043	24.47362518310547	22.292104721069336	25.34177017211914	23.006450653076172	24.693920135498047	25.620431900024414	23.41280174255371	23.406469345092773	24.9415225982666	25.425771713256836	23.21908950805664	25.38950538635254	25.89775276184082	23.224105834960938	25.99867820739746	25.618789672851562	25.31942367553711	22.791624069213867	22.78049087524414	25.289817810058594	25.87468719482422	24.38636016845703	23.862110137939453	25.783998489379883	26.625654220581055	25.440202713012695	24.322919845581055	24.849834442138672	24.20806312561035	22.63701057434082	25.26627540588379	25.499847412109375	22.63420867919922	23.127185821533203	22.28598976135254	24.575363159179688	22.418264389038086	25.72427749633789	Homo sapiens	1:Experimental evidence at protein level	147	30	0.880319550115694	24.3332821842676	3.7597875943921	0.000319504635880085	0.00192951659583609	0.00884648772219521	3.4955228360266	2.71455148169531	sp|P62837|UB2D2_HUMAN	P62837	UB2D2_HUMAN	UBE2D2	Ubiquitin-conjugating enzyme E2 D2		+	+
23.21610450744629	27.166332244873047	23.428089141845703	22.681957244873047	23.052812576293945	23.04183578491211	23.558002471923828	23.130189895629883	23.952882766723633	23.074663162231445	24.665340423583984	22.60261344909668	24.368465423583984	23.167699813842773	22.82530975341797	22.885501861572266	24.594926834106445	22.827545166015625	25.074880599975586	23.08622169494629	23.41438865661621	23.008747100830078	25.845111846923828	23.265247344970703	25.430526733398438	24.938201904296875	25.05962371826172	26.153675079345703	23.204368591308594	25.072797775268555	25.561786651611328	25.680952072143555	25.89776039123535	25.704275131225586	25.31905746459961	24.957191467285156	23.855209350585938	25.876630783081055	22.519855499267578	23.124574661254883	24.957178115844727	25.111818313598633	25.893484115600586	24.40850830078125	24.5922794342041	26.10624885559082	25.020252227783203	25.193721771240234	25.262054443359375	25.92754364013672	25.466516494750977	23.3970947265625	25.315160751342773	24.644344329833984	24.720346450805664	25.731098175048828	24.918445587158203	25.46875762939453	22.993059158325195	25.617130279541016	25.65425682067871	25.223983764648438	24.790023803710938	25.98430633544922	25.525672912597656	25.813541412353516	25.538833618164062	25.111440658569336	25.34183692932129	25.251039505004883	25.982616424560547	26.060440063476562	22.872350692749023	25.182767868041992	25.30274200439453	25.81369400024414	24.55219078063965	25.776611328125	Homo sapiens	1:Experimental evidence at protein level	145	25	0.130321142963567	24.6494418197437	0.521984680975957	0.603102857076747	0.700158232323287	-6.25629292058727	0.219608614142666	0.154803800472671	sp|P62841|RS15_HUMAN	P62841	RS15_HUMAN	RPS15	Small ribosomal subunit protein uS19		+	
26.027132034301758	26.305002212524414	25.21862030029297	26.018503189086914	25.145212173461914	26.394941329956055	26.39417839050293	26.436552047729492	26.45567512512207	26.2409725189209	25.211551666259766	26.11464500427246	25.5653076171875	25.654783248901367	26.0493106842041	26.46353530883789	24.869592666625977	26.322420120239258	25.803977966308594	25.789899826049805	25.428407669067383	25.793081283569336	25.630048751831055	25.66400909423828	25.751991271972656	25.161352157592773	25.642986297607422	25.470304489135742	25.60321807861328	24.781984329223633	25.480239868164062	25.242706298828125	25.640539169311523	25.417314529418945	25.620065689086914	25.434608459472656	26.49657440185547	25.48345375061035	23.998838424682617	24.78586769104004	25.32819175720215	25.327346801757812	25.795122146606445	26.873992919921875	24.856075286865234	25.93340492248535	24.787878036499023	25.56157875061035	25.567569732666016	25.713829040527344	26.09267807006836	26.026437759399414	25.770483016967773	25.22904396057129	25.930828094482422	26.678800582885742	25.599201202392578	25.593605041503906	25.008638381958008	25.853452682495117	25.602807998657227	25.50214958190918	25.33240509033203	25.684473037719727	25.565855026245117	24.929821014404297	24.831092834472656	25.85491943359375	25.32256507873535	25.212085723876953	26.36177635192871	26.131258010864258	25.49043846130371	25.8485050201416	25.318721771240234	25.919775009155273	25.329078674316406	25.675004959106445	Homo sapiens	1:Experimental evidence at protein level	133	0	-0.0673377035071248	25.6463214704114	-0.595723986149267	0.553017461873344	0.655073368975264	-6.2158873092804	0.257261155358037	0.183710055799598	sp|P62847|RS24_HUMAN	P62847	RS24_HUMAN	RPS24	Small ribosomal subunit protein eS24		+	
26.758018493652344	26.044239044189453	27.70412826538086	27.42692756652832	25.42547607421875	26.326229095458984	26.70623016357422	27.59888458251953	27.741962432861328	27.893423080444336	26.326990127563477	27.581493377685547	27.50853157043457	25.743494033813477	27.489700317382812	27.053476333618164	27.692663192749023	26.569616317749023	27.9632511138916	26.653026580810547	26.05902671813965	26.053918838500977	26.720748901367188	25.71721076965332	27.820236206054688	26.304948806762695	27.426227569580078	28.08585548400879	27.30910301208496	27.095720291137695	28.22084617614746	26.532424926757812	27.976993560791016	27.348976135253906	27.58039093017578	27.686843872070312	26.742624282836914	27.6219539642334	25.958101272583008	26.000070571899414	28.48515510559082	28.831798553466797	28.284833908081055	27.158964157104492	27.65608024597168	28.24138641357422	27.743572235107422	26.211721420288086	28.110082626342773	28.165210723876953	27.432024002075195	27.727336883544922	27.082490921020508	25.507347106933594	27.4518985748291	28.185426712036133	27.55147933959961	26.474878311157227	23.496654510498047	27.73188591003418	27.36274528503418	28.18256378173828	27.270938873291016	27.376630783081055	28.489519119262695	27.958850860595703	26.148876190185547	27.355504989624023	27.607011795043945	26.602319717407227	28.075531005859375	27.74900245666504	25.413074493408203	26.670217514038086	27.23744773864746	27.531108856201172	26.593700408935547	27.419248580932617	Homo sapiens	1:Experimental evidence at protein level	125	1	0.458055193941842	27.1626847395493	2.79879566568978	0.00640625059895875	0.0192651610730376	-2.71441401960504	2.19339607665936	1.71522735556668	sp|P62851|RS25_HUMAN	P62851	RS25_HUMAN	RPS25	Small ribosomal subunit protein eS25		+	+
26.35882568359375	25.61322021484375	26.47069549560547	27.377840042114258	26.594017028808594	26.053020477294922	26.1369686126709	26.366212844848633	27.445438385009766	27.6417293548584	26.85295867919922	27.332517623901367	25.505455017089844	25.3482608795166	27.408395767211914	27.6724796295166	27.62125015258789	26.281055450439453	27.79730987548828	26.421743392944336	25.592802047729492	25.733333587646484	26.263774871826172	22.652986526489258	26.474834442138672	26.048561096191406	26.749927520751953	27.388845443725586	26.63670539855957	27.291057586669922	28.03839111328125	26.715726852416992	27.325353622436523	27.464887619018555	27.643810272216797	27.588403701782227	26.193422317504883	26.801647186279297	26.412351608276367	25.205768585205078	27.71247673034668	27.54094696044922	27.195449829101562	27.101736068725586	26.929832458496094	27.763872146606445	23.359310150146484	26.61134910583496	27.722543716430664	27.601966857910156	26.653226852416992	27.08368682861328	26.844356536865234	25.493263244628906	27.670652389526367	27.4859676361084	25.57859992980957	25.74036407470703	23.385555267333984	26.934776306152344	26.759441375732422	28.29879379272461	26.294551849365234	27.35871696472168	26.237415313720703	27.863929748535156	25.878154754638672	26.58623504638672	27.2239990234375	26.083580017089844	27.81992530822754	27.455842971801758	26.288089752197266	26.914506912231445	26.41735076904297	27.242097854614258	25.717803955078125	27.503225326538086	Homo sapiens	1:Experimental evidence at protein level	115	3	0.631198504162388	26.6746444728905	3.17011744504244	0.00215006352048008	0.008102068632053	-1.73471554247101	2.66754870929998	2.09140408225887	sp|P62854|RS26_HUMAN	P62854	RS26_HUMAN	RPS26	Small ribosomal subunit protein eS26		+	+
